datasetID,accessible,institution,dataStructure,cdm_data_type,class,title,minLongitude,maxLongitude,longitudeSpacing,minLatitude,maxLatitude,latitudeSpacing,minAltitude,maxAltitude,minTime,maxTime,timeSpacing,griddap,subset,tabledap,MakeAGraph,sos,wcs,wms,files,fgdc,iso19115,metadata,sourceUrl,infoUrl,rss,email,testOutOfDate,outOfDate,summary
glisa_ghcn_annual_BEAVER_DAM_WWTP_WI_C00470645_annual,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,BEAVER DAM WWTP WI - Annual - GLISA - GHCN,-88.8453,-88.8453,NaN,43.4428,43.4428,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-01-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_annual_BEAVER_DAM_WWTP_WI_C00470645_annual,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_annual_BEAVER_DAM_WWTP_WI_C00470645_annual.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_annual_BEAVER_DAM_WWTP_WI_C00470645_annual/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_annual_BEAVER_DAM_WWTP_WI_C00470645_annual_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_annual_BEAVER_DAM_WWTP_WI_C00470645_annual_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_annual_BEAVER_DAM_WWTP_WI_C00470645_annual/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_annual_BEAVER_DAM_WWTP_WI_C00470645_annual.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_annual_BEAVER_DAM_WWTP_WI_C00470645_annual&showErrors=false&email=,,NaN,BEAVER DAM WWTP WI Annual Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_daily_BEAVER_DAM_WWTP_WI_C00470645_daily,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,BEAVER DAM WWTP WI - Daily - GLISA - GHCN,-88.8453,-88.8453,NaN,43.4428,43.4428,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-09-10T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_BEAVER_DAM_WWTP_WI_C00470645_daily,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_BEAVER_DAM_WWTP_WI_C00470645_daily.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_daily_BEAVER_DAM_WWTP_WI_C00470645_daily/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_daily_BEAVER_DAM_WWTP_WI_C00470645_daily_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_daily_BEAVER_DAM_WWTP_WI_C00470645_daily_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_daily_BEAVER_DAM_WWTP_WI_C00470645_daily/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_daily_BEAVER_DAM_WWTP_WI_C00470645_daily.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_daily_BEAVER_DAM_WWTP_WI_C00470645_daily&showErrors=false&email=,,NaN,BEAVER DAM WWTP WI Daily Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_monthly_BEAVER_DAM_WWTP_WI_C00470645_monthly,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,BEAVER DAM WWTP WI - Monthly - GLISA - GHCN,-88.8453,-88.8453,NaN,43.4428,43.4428,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-09-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_monthly_BEAVER_DAM_WWTP_WI_C00470645_monthly,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_monthly_BEAVER_DAM_WWTP_WI_C00470645_monthly.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_monthly_BEAVER_DAM_WWTP_WI_C00470645_monthly/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_monthly_BEAVER_DAM_WWTP_WI_C00470645_monthly_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_monthly_BEAVER_DAM_WWTP_WI_C00470645_monthly_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_monthly_BEAVER_DAM_WWTP_WI_C00470645_monthly/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_monthly_BEAVER_DAM_WWTP_WI_C00470645_monthly.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_monthly_BEAVER_DAM_WWTP_WI_C00470645_monthly&showErrors=false&email=,,NaN,BEAVER DAM WWTP WI Monthly Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_seasonal_BEAVER_DAM_WWTP_WI_C00470645_seasonal,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,BEAVER DAM WWTP WI - Seasonal - GLISA - GHCN,-88.8453,-88.8453,NaN,43.4428,43.4428,NaN,NaN,NaN,1896-02-01T00:00:00Z,2024-11-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_seasonal_BEAVER_DAM_WWTP_WI_C00470645_seasonal,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_seasonal_BEAVER_DAM_WWTP_WI_C00470645_seasonal.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_seasonal_BEAVER_DAM_WWTP_WI_C00470645_seasonal/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_seasonal_BEAVER_DAM_WWTP_WI_C00470645_seasonal_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_seasonal_BEAVER_DAM_WWTP_WI_C00470645_seasonal_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_seasonal_BEAVER_DAM_WWTP_WI_C00470645_seasonal/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_seasonal_BEAVER_DAM_WWTP_WI_C00470645_seasonal.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_seasonal_BEAVER_DAM_WWTP_WI_C00470645_seasonal&showErrors=false&email=,,NaN,BEAVER DAM WWTP WI Seasonal Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_annual_BEAVER_FALLS_1_NE_PA_C00360475_annual,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,BEAVER FALLS 1 NE PA - Annual - GLISA - GHCN,-80.3133,-80.3133,NaN,40.7628,40.7628,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-01-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_annual_BEAVER_FALLS_1_NE_PA_C00360475_annual,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_annual_BEAVER_FALLS_1_NE_PA_C00360475_annual.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_annual_BEAVER_FALLS_1_NE_PA_C00360475_annual/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_annual_BEAVER_FALLS_1_NE_PA_C00360475_annual_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_annual_BEAVER_FALLS_1_NE_PA_C00360475_annual_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_annual_BEAVER_FALLS_1_NE_PA_C00360475_annual/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_annual_BEAVER_FALLS_1_NE_PA_C00360475_annual.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_annual_BEAVER_FALLS_1_NE_PA_C00360475_annual&showErrors=false&email=,,NaN,BEAVER FALLS 1 NE PA Annual Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_daily_BEAVER_FALLS_1_NE_PA_C00360475_daily,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,BEAVER FALLS 1 NE PA - Daily - GLISA - GHCN,-80.3133,-80.3133,NaN,40.7628,40.7628,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-09-10T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_BEAVER_FALLS_1_NE_PA_C00360475_daily,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_BEAVER_FALLS_1_NE_PA_C00360475_daily.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_daily_BEAVER_FALLS_1_NE_PA_C00360475_daily/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_daily_BEAVER_FALLS_1_NE_PA_C00360475_daily_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_daily_BEAVER_FALLS_1_NE_PA_C00360475_daily_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_daily_BEAVER_FALLS_1_NE_PA_C00360475_daily/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_daily_BEAVER_FALLS_1_NE_PA_C00360475_daily.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_daily_BEAVER_FALLS_1_NE_PA_C00360475_daily&showErrors=false&email=,,NaN,BEAVER FALLS 1 NE PA Daily Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_monthly_BEAVER_FALLS_1_NE_PA_C00360475_monthly,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,BEAVER FALLS 1 NE PA - Monthly - GLISA - GHCN,-80.3133,-80.3133,NaN,40.7628,40.7628,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-09-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_monthly_BEAVER_FALLS_1_NE_PA_C00360475_monthly,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_monthly_BEAVER_FALLS_1_NE_PA_C00360475_monthly.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_monthly_BEAVER_FALLS_1_NE_PA_C00360475_monthly/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_monthly_BEAVER_FALLS_1_NE_PA_C00360475_monthly_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_monthly_BEAVER_FALLS_1_NE_PA_C00360475_monthly_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_monthly_BEAVER_FALLS_1_NE_PA_C00360475_monthly/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_monthly_BEAVER_FALLS_1_NE_PA_C00360475_monthly.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_monthly_BEAVER_FALLS_1_NE_PA_C00360475_monthly&showErrors=false&email=,,NaN,BEAVER FALLS 1 NE PA Monthly Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_seasonal_BEAVER_FALLS_1_NE_PA_C00360475_seasonal,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,BEAVER FALLS 1 NE PA - Seasonal - GLISA - GHCN,-80.3133,-80.3133,NaN,40.7628,40.7628,NaN,NaN,NaN,1896-02-01T00:00:00Z,2024-11-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_seasonal_BEAVER_FALLS_1_NE_PA_C00360475_seasonal,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_seasonal_BEAVER_FALLS_1_NE_PA_C00360475_seasonal.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_seasonal_BEAVER_FALLS_1_NE_PA_C00360475_seasonal/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_seasonal_BEAVER_FALLS_1_NE_PA_C00360475_seasonal_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_seasonal_BEAVER_FALLS_1_NE_PA_C00360475_seasonal_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_seasonal_BEAVER_FALLS_1_NE_PA_C00360475_seasonal/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_seasonal_BEAVER_FALLS_1_NE_PA_C00360475_seasonal.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_seasonal_BEAVER_FALLS_1_NE_PA_C00360475_seasonal&showErrors=false&email=,,NaN,BEAVER FALLS 1 NE PA Seasonal Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_annual_BEAVER_FALLS_NY_C00300500_annual,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,BEAVER FALLS NY - Annual - GLISA - GHCN,-75.435,-75.435,NaN,43.8869,43.8869,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-01-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_annual_BEAVER_FALLS_NY_C00300500_annual,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_annual_BEAVER_FALLS_NY_C00300500_annual.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_annual_BEAVER_FALLS_NY_C00300500_annual/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_annual_BEAVER_FALLS_NY_C00300500_annual_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_annual_BEAVER_FALLS_NY_C00300500_annual_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_annual_BEAVER_FALLS_NY_C00300500_annual/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_annual_BEAVER_FALLS_NY_C00300500_annual.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_annual_BEAVER_FALLS_NY_C00300500_annual&showErrors=false&email=,,NaN,BEAVER FALLS NY Annual Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_daily_BEAVER_FALLS_NY_C00300500_daily,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,BEAVER FALLS NY - Daily - GLISA - GHCN,-75.435,-75.435,NaN,43.8869,43.8869,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-09-10T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_BEAVER_FALLS_NY_C00300500_daily,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_BEAVER_FALLS_NY_C00300500_daily.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_daily_BEAVER_FALLS_NY_C00300500_daily/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_daily_BEAVER_FALLS_NY_C00300500_daily_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_daily_BEAVER_FALLS_NY_C00300500_daily_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_daily_BEAVER_FALLS_NY_C00300500_daily/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_daily_BEAVER_FALLS_NY_C00300500_daily.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_daily_BEAVER_FALLS_NY_C00300500_daily&showErrors=false&email=,,NaN,BEAVER FALLS NY Daily Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_monthly_BEAVER_FALLS_NY_C00300500_monthly,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,BEAVER FALLS NY - Monthly - GLISA - GHCN,-75.435,-75.435,NaN,43.8869,43.8869,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-09-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_monthly_BEAVER_FALLS_NY_C00300500_monthly,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_monthly_BEAVER_FALLS_NY_C00300500_monthly.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_monthly_BEAVER_FALLS_NY_C00300500_monthly/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_monthly_BEAVER_FALLS_NY_C00300500_monthly_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_monthly_BEAVER_FALLS_NY_C00300500_monthly_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_monthly_BEAVER_FALLS_NY_C00300500_monthly/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_monthly_BEAVER_FALLS_NY_C00300500_monthly.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_monthly_BEAVER_FALLS_NY_C00300500_monthly&showErrors=false&email=,,NaN,BEAVER FALLS NY Monthly Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_seasonal_BEAVER_FALLS_NY_C00300500_seasonal,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,BEAVER FALLS NY - Seasonal - GLISA - GHCN,-75.435,-75.435,NaN,43.8869,43.8869,NaN,NaN,NaN,1896-02-01T00:00:00Z,2024-11-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_seasonal_BEAVER_FALLS_NY_C00300500_seasonal,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_seasonal_BEAVER_FALLS_NY_C00300500_seasonal.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_seasonal_BEAVER_FALLS_NY_C00300500_seasonal/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_seasonal_BEAVER_FALLS_NY_C00300500_seasonal_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_seasonal_BEAVER_FALLS_NY_C00300500_seasonal_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_seasonal_BEAVER_FALLS_NY_C00300500_seasonal/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_seasonal_BEAVER_FALLS_NY_C00300500_seasonal.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_seasonal_BEAVER_FALLS_NY_C00300500_seasonal&showErrors=false&email=,,NaN,BEAVER FALLS NY Seasonal Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_annual_BELLEFONTAINE_OH_C00330563_annual,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,BELLEFONTAINE OH - Annual - GLISA - GHCN,-83.7753,-83.7753,NaN,40.3536,40.3536,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-01-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_annual_BELLEFONTAINE_OH_C00330563_annual,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_annual_BELLEFONTAINE_OH_C00330563_annual.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_annual_BELLEFONTAINE_OH_C00330563_annual/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_annual_BELLEFONTAINE_OH_C00330563_annual_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_annual_BELLEFONTAINE_OH_C00330563_annual_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_annual_BELLEFONTAINE_OH_C00330563_annual/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_annual_BELLEFONTAINE_OH_C00330563_annual.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_annual_BELLEFONTAINE_OH_C00330563_annual&showErrors=false&email=,,NaN,BELLEFONTAINE OH Annual Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_daily_BELLEFONTAINE_OH_C00330563_daily,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,BELLEFONTAINE OH - Daily - GLISA - GHCN,-83.7753,-83.7753,NaN,40.3536,40.3536,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-09-10T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_BELLEFONTAINE_OH_C00330563_daily,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_BELLEFONTAINE_OH_C00330563_daily.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_daily_BELLEFONTAINE_OH_C00330563_daily/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_daily_BELLEFONTAINE_OH_C00330563_daily_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_daily_BELLEFONTAINE_OH_C00330563_daily_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_daily_BELLEFONTAINE_OH_C00330563_daily/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_daily_BELLEFONTAINE_OH_C00330563_daily.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_daily_BELLEFONTAINE_OH_C00330563_daily&showErrors=false&email=,,NaN,BELLEFONTAINE OH Daily Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_monthly_BELLEFONTAINE_OH_C00330563_monthly,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,BELLEFONTAINE OH - Monthly - GLISA - GHCN,-83.7753,-83.7753,NaN,40.3536,40.3536,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-09-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_monthly_BELLEFONTAINE_OH_C00330563_monthly,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_monthly_BELLEFONTAINE_OH_C00330563_monthly.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_monthly_BELLEFONTAINE_OH_C00330563_monthly/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_monthly_BELLEFONTAINE_OH_C00330563_monthly_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_monthly_BELLEFONTAINE_OH_C00330563_monthly_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_monthly_BELLEFONTAINE_OH_C00330563_monthly/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_monthly_BELLEFONTAINE_OH_C00330563_monthly.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_monthly_BELLEFONTAINE_OH_C00330563_monthly&showErrors=false&email=,,NaN,BELLEFONTAINE OH Monthly Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_seasonal_BELLEFONTAINE_OH_C00330563_seasonal,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,BELLEFONTAINE OH - Seasonal - GLISA - GHCN,-83.7753,-83.7753,NaN,40.3536,40.3536,NaN,NaN,NaN,1896-02-01T00:00:00Z,2024-11-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_seasonal_BELLEFONTAINE_OH_C00330563_seasonal,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_seasonal_BELLEFONTAINE_OH_C00330563_seasonal.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_seasonal_BELLEFONTAINE_OH_C00330563_seasonal/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_seasonal_BELLEFONTAINE_OH_C00330563_seasonal_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_seasonal_BELLEFONTAINE_OH_C00330563_seasonal_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_seasonal_BELLEFONTAINE_OH_C00330563_seasonal/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_seasonal_BELLEFONTAINE_OH_C00330563_seasonal.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_seasonal_BELLEFONTAINE_OH_C00330563_seasonal&showErrors=false&email=,,NaN,BELLEFONTAINE OH Seasonal Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
